"主键","创建者","create_time","更新者","update_time","排序","是否删除  -1：已删除  0：正常","父级部门id","虚拟标识：存在一个虚拟的部门，用来查询所有下级部门中的数据；","部门编码","部门名称","简称","区域名称","部门地址","government","人名政府地址","bureau","复议安监局地址","court","诉讼人民法院地址","bank","缴纳银行地址","bank_account","邮政编码","级别","部门全称","地图id","1 公章 1 执法专用章","writ_dept_name","数据导入类型,是否是本系统生成的数据 默认0 ","地区编码","操作类型","uuid","分类分级","加载时间","是否删除名称-1:已删除,0:正常","部门编码名称","邮政编码名称","级别名称","数据导入类型名称,是否是本系统生成的数据,默认0 ","地区编码名称"
"320582020000",,2020-08-05 21:59:46.000,"1",2021-12-20 20:21:43.000,8,-1,"320582",0,"320582080000",应急指挥科,苏苏张,苏州市应急管理局,张家港市暨阳东路252号,张家港市人民政府,张家港市人民中路28号,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市财税大厦分理处,张家港市人民中路50号张家港市财政大厦,"1102028809000002192-002
","215600","4",张家港市应急管理局,,,张家港市应急管理局,"320500","320500",u,"090ef9ce-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320508040000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,2,"0","320508",0,"320508020000",办公室,苏苏姑,苏州市应急管理局,苏州市姑苏区西环路2115号,姑苏区人民政府,苏州市姑苏区平川路510号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,昆山市前进东路1258号,中国工商银行苏州分行 ,苏州市姑苏区阊胥路88号,"1102020209000119258
","215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区应急管理局,"320500","320500",u,"090ef365-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283041539590983680,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,44,"0","320583",1,"320583440000",昆山市周市镇综合行政执法和安全生产监督管理办公室,苏苏昆周,,,昆山市人民政府,昆山市前进西路1801号B栋609,,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,昆山市农村商业银行,,"7066500361120100255600－101001",,"4",昆山市周市镇综合行政执法和安全生产监督管理办公室,,,昆山市应急管理局,"320500","320500",u,"090f92b4-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320581070000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,6,"0","320581",0,"320581060000",基础科,苏苏常,苏州市应急管理局,常熟市富阳路8号,常熟市人民政府,常熟市金沙江路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,,账号029701或通过常熟市罚没缴款电子通知书二维码扫码缴费,"215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",u,"090ef8c4-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500281480801009274880,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,17,"0","320582",1,"320582410000",张家港市凤凰镇人民政府,苏苏张凤,,凤凰镇中山路36号,张家港市人民政府,张家港市人民中路28号,,,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市支行代收罚款网点,苏州市张家港市凤凰镇双龙路93号,张家港市财政局罚没款收入专户1102028809000002192-002,"215612","4",张家港市凤凰镇人民政府,,,张家港市凤凰镇人民政府,"320500","320500",u,"090f8eb0-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500433914636425760768,"0effa5bb-7711-488c-916c-c23830a77bfd",2021-05-11 09:01:52.000,"0effa5bb-7711-488c-916c-c23830a77bfd",2022-09-01 12:44:50.000,50308,-1,"320509",1,"320509200800",平望镇综合执法局,苏苏江平,,苏州市吴江区平望镇,,,,,苏州市吴中区人民法院,,,,,"215200","5",苏州市吴江区平望镇综合执法局,,"1",苏州市吴江区平望镇人民政府,"320500","320500",u,"090f9b71-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320506020000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:51.000,1,"0","320506",0,"320506010000",局领导,苏苏吴,苏州市应急管理局,苏州市吴中区越溪苏街198号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227
","215104","4",苏州市吴中区应急管理局,,,苏州市吴中区应急管理局,"320500","320500",u,"090eed35-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500426830510702989312,"1",2021-04-21 19:52:05.000,"1",2026-01-17 22:39:58.000,44,"0","320582",1,"320582430000",锦丰镇综合行政执法局,苏苏张,,锦丰镇南中心河路政法大楼,张家港市人民政府,,,,常熟市人民法院,,工商银行,,"800500101","215624","4",张家港市锦丰镇综合行政执法局,,,张家港市锦丰镇人民政府,"320500","320500",u,"090f9b32-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283956361748811776,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,52,"0","320581",1,"320581520000",常熟市支塘镇人民政府,苏苏常支,,常熟市支塘镇芝溪路600号,常熟市人民政府,常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行,,"042006","215531","4",常熟市支塘镇人民政府,,,常熟市支塘镇人民政府,"320500","320500",u,"090f9545-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"48b6de35-d4a7-4802-8103-fda5e6505e21",,2021-04-23 14:41:26.000,"1",2026-01-17 22:39:54.000,5,"0","320509",0,"320509011200",危化科,苏苏江,吴江区,苏州市吴江区永康路536号,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区应急管理局,,"2",苏州市吴江区应急管理局,"320500","320500",u,"090f7bd2-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509000002",,,"1",2026-01-17 22:39:52.000,2,"0","320509",0,"320509010100",办公室,苏苏江,吴江区,苏州市吴江区永康路536号,苏州市姑苏区人民法院,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区应急管理局,,"1",苏州市吴江区应急管理局,"320500","320500",u,"090ef3b4-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500280744838767316992,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,47,"0","320505",0,"320505470000",浒墅关镇安监办,苏苏高,,苏州市高新区科普路58号,苏州市虎丘区人民政府,苏州市虎丘区科普路58号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,姑苏区金储路298号,浦发银行新区支行,苏州市虎丘区狮山路8号,"89030155260000505，账户名：苏州高新区非税收入财政汇缴专户","215163","4",苏州高新区（虎丘区）应急管理局,,,苏州高新区（虎丘区）应急管理局,"320500","320500",u,"090f8e9a-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320585396673187884044288,"1",2021-01-28 14:37:39.000,"1",2026-01-17 22:40:00.000,3,"0","320585030000",1,"320585030500",三中队,苏苏太,,苏州市太仓市高新区县府东街99号,太仓市人民政府,,苏州市应急管理局,,常熟市人民法院,,工商银行太仓支行,,"1102024009000121073","215400","5",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"090f9d9d-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320571420000","297ec0a85c1e8b79015c1e997ab70001",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:53.000,10,"0","320571",0,"320571420000",苏州阳澄湖半岛旅游度假区应急管理局,苏苏园,工业园区,,苏州工业园区管理委员会,,苏州市应急管理局,,苏州市吴中区人民法院,,建设银行,,,"215100","4",苏州工业园区应急管理局,,,苏州工业园区应急管理局,"320500","320500",u,"090ef7b6-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500280739421664317440,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,45,"0","320506",1,"320506450000",越溪街道,苏苏吴越,,苏州市吴中区吴中区越溪街道吴山街西7号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,农行苏州吴中新城支行,吴中区东吴北路18号,"540901040005080","215104","4",苏州市吴中区越溪街道办事处,,,苏州市吴中区越溪街道办事处,"320500","320500",u,"090f8d6d-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283957041091842048,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,54,"0","320581",1,"320581540000",董浜镇,苏苏常董,,常熟市董浜镇董徐大道668号,常熟市人民政府,常熟市金沙江路8号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行（董浜支行）,常熟市董浜镇天星西路14号,"042005","215534","4",董浜镇综合行政执法和安全生产监督管理办公室,,,常熟市董浜镇人民政府,"320500","320500",u,"090f956d-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500436950049998508032,"0effa5bb-7711-488c-916c-c23830a77bfd",2021-05-19 18:03:31.000,"1",2026-01-27 12:39:39.000,50107,"0","320509",1,"320509010101",平望镇综合行政执法和安全生产监督管理办公室,苏苏江平,,苏州市吴江区永康路536号,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区平望镇人民政府,,"2",苏州市吴江区平望镇人民政府,"320500","320500",u,f32a5b6b-2c46-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:10",,,,,,苏州市
"320509400900","102785a6-8a70-4695-9ffd-4798d631ba3a",2021-05-10 17:41:13.000,"1",2026-01-27 12:39:39.000,50101,"0","320509",0,"320509020100",吴江经济技术开发区安环局,苏苏江开,吴江经济技术开发区,,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,,,,"215200","4",吴江经济技术开发区,,"2",吴江经济技术开发区,"320500","320500",u,"090ef67c-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283043016455753728,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,48,"0","320583",1,"320583480000",千灯镇综合行政执法局,苏苏昆千,,,昆山市人民政府,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,中国建设银行,,"32201986436051511978-822101",,"4",千灯镇综合行政执法局,,,昆山市应急管理局,"320500","320500",u,"090f93de-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320508060000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,3,"0","320508",0,"320508030000",执法大队,苏苏姑,苏州市应急管理局,苏州市姑苏区西环路2115号,姑苏区人民政府,苏州市姑苏区平川路510号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,昆山市前进东路1258号,中国工商银行苏州分行 ,苏州市姑苏区阊胥路88号,"1102020209000119258
","215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区应急管理局,"320500","320500",u,"090ef389-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509000010","689e54cc-3f33-456d-a16b-d451c0a3daf7",2021-04-15 10:41:33.000,"1",2026-01-17 22:39:53.000,50011,"0","320509",0,"320509010600",三中队,苏苏江,吴江区,苏州市吴江区永康路536号,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区应急管理局,,"2",苏州市吴江区应急管理局,"320500","320500",u,"090ef47d-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283042510605914112,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,47,"0","320583",1,"320583470000",张浦镇综合行政执法和安全生产监督管理办公室,苏苏昆张,,,昆山市人民政府,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,中国建设银行,,"32201986436051511978-822101",,"4",张浦镇综合行政执法和安全生产监督管理办公室,,,昆山市应急管理局,"320500","320500",u,"090f93cc-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283956681614823424,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,53,"0","320581",1,"320581530000",沙家浜镇,苏苏常沙,,常熟市沙家浜镇南新路9号,常熟市人民政府,常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟支行,,执法单位编码：042007,"215500","4",常熟市沙家浜镇人民政府,,"2",常熟市沙家浜镇人民政府,"320500","320500",u,"090f9559-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500439066862240665600,"0effa5bb-7711-488c-916c-c23830a77bfd",2021-05-25 14:14:58.000,"0effa5bb-7711-488c-916c-c23830a77bfd",2022-09-01 12:44:50.000,50077,-1,"320509",1,"32050906106",开发区综合执法局,苏苏江开,,,苏州市吴江区人民政府,,,,苏州市吴中区人民法院,,,,,"215200","4",吴江经济技开发区综合行政执法局,,,,"320500","320500",u,f32a5c64-2c46-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500281727814527356928,"1",2020-08-05 21:59:46.000,"1",2021-12-20 20:21:43.000,42,-1,DEPT320500281480801009274880,0,"320582414200",政法和社会管理办公室司法所,苏苏张凤,,凤凰镇凤凰客运站向西100米,张家港市人民政府,张家港市人民中路28号,,,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市支行代收罚款网点,苏州市张家港市凤凰镇双龙路93号,"1102028809000002192-002","215612","6",政法和社会管理办公室司法所,,,政法和社会管理办公室司法所,"320500","320500",u,"090f8f69-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500415100602708660224,"1",2021-03-20 11:01:37.000,"1",2026-01-17 22:39:58.000,13,"0","320508",1,"320508170000",虎丘街道,苏苏姑,,苏州市姑苏区西环路2115号,姑苏区人民政府,,苏州市应急管理局,,吴中区人民法院,,中国工商银行苏州分行,,执法机构代码：10441001,"215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区综合行政执法局,"320500","320500",u,"090f99da-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283954028449107968,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,48,"0","320581",1,"320581480000",梅李镇,苏苏常梅,,常熟市梅李镇人民路11号,常熟市人民政府,常熟市金沙江路10号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,,常熟市财政局(预算外资金),"215511","4",常熟市梅李镇综合行政执法和安全生产监督管理办公室,,,常熟市梅李镇人民政府,"320500","320500",u,"090f94f5-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507120000",,2020-08-05 21:59:46.000,USER3205198,2026-01-17 22:39:52.000,4,"0","320507",0,"320507100000",综合协调科（巡查督查科）,苏苏相,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,苏州市应急管理局,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国工商银行相城支行,苏州市相城区嘉元路666号,"1102026509000073364
","215131","4",苏州市相城区应急管理局,,,苏州市相城区应急管理局,"320500","320500",u,"090ef1a5-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320505913442484284035072,"1",2024-12-24 14:54:20.000,"1",2026-01-17 22:39:59.000,1,"0","320583010000",1,"320583030100",大队办公室,苏苏昆,,昆山市夏东街689号A栋,昆山市人民政府,,苏州市应急管理局,,常熟市人民法院,,中国建设银行股份有限公司昆山分行营业部,,"32201986436051511978-703201","215300","0",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"30710acc-c21a-11ef-b4a9-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"3205820100000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,3,"0","320582",0,"320582030000",执法大队,苏苏张,苏州市应急管理局,张家港市华昌路505号,张家港市人民政府,张家港市人民中路28号,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市财税大厦分理处,张家港市人民中路50号张家港市财政大厦,"1102028809000002192-002
","215600","4",张家港市应急管理局,,,张家港市应急管理局,"320500","320500",u,"090ef93a-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507109","297ec0a85c1e8b79015c1e997ab70001",2021-03-01 18:51:51.000,,2021-12-20 20:21:42.000,9,-1,"320507",0,"320507109",苏州市相城区太平街道,苏苏相太,苏州市相城区,,苏州市相城区人民政府,苏州市相城区阳澄湖东路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,,,"215100","4",苏州市相城区太平街道,"320507109",,,"320500","320500",u,"090ef17b-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320506408692757406683136,"1",2021-03-02 18:39:08.000,"1",2026-01-17 22:40:00.000,43,"0","320506",1,"320506560000",横泾街道,苏苏吴横,,,苏州市吴中区人民政府,,,,苏州市姑苏区人民法院,,,,,,"4",苏州市吴中区横泾街道办事处,,,苏州市吴中区人民政府横泾街道办事处,"320500","320500",u,"090f9be0-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320583010000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,3,"0","320583",0,"32058303",执法大队,苏苏昆,苏州市应急管理局,昆山市夏东街689号A栋,昆山市人民政府,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,中国建设银行股份有限公司昆山分行营业部,昆山市,"32201986436051511978-703201","215300","4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"090efb40-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500415098223904952320,"1",2021-03-20 10:52:10.000,"1",2026-01-17 22:39:58.000,10,"0","320508",1,"320508140000",平江街道,苏苏姑,,苏州市姑苏区西环路2115号,姑苏区人民政府,,苏州市应急管理局,,吴中区人民法院,,中国工商银行苏州分行,,执法机构代码：10441001,"215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区综合行政执法局,"320500","320500",u,"090f994e-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500362888419342290944,USER3205190,2020-10-27 09:09:02.000,USER3205198,2026-01-17 22:39:57.000,15,"0","320507",1,"320507560000",苏州市相城区黄埭镇人民政府,苏苏相埭,,,相城区人民政府,,,,苏州市姑苏区人民法院,,中国农业银行黄埭支行,,"538401040001035","215143","4",苏州市相城区黄埭镇人民政府,,"2",苏州市相城区黄埭镇人民政府,"320500","320500",u,"090f9696-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500685176941367529472,"1",2023-04-04 17:28:34.000,,2026-01-17 22:39:59.000,,"0","320501100000",1,"320501030300",危险化学品安全生产执法二大队,苏苏,,苏州市姑苏区虎丘路88号,苏州市人民政府,,江苏省应急管理厅,,姑苏区人民法院,,工行,,无,"215026","0",苏州市应急管理局,,,苏州市应急管理局,"320500","320500",u,"9d0f9816-d30b-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500414781895356715008,"1",2021-03-19 13:55:11.000,,2021-12-20 20:21:45.000,18,-1,"320501",1,"320501180000",机关党委,苏苏,,苏州工业园区现代大道999号现代大厦六楼,苏州市人民政府,,江苏省应急管理厅,,姑苏区人民法院,,工行,,无,"215011","4",苏州市应急管理局,,,苏州市应急管理局,"320500","320500",u,"090f98ec-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283957464712351744,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,55,"0","320581",1,"320581550000",尚湖镇,苏苏常尚,,江苏省苏州市常熟市永安路1号,常熟市人民政府,江苏省苏州市常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,农业银行尚湖支行,江苏省苏州市常熟市尚湖镇冶塘中兴路1号,"042009","215551","4",常熟市尚湖镇人民政府,,"2",常熟市尚湖镇人民政府,"320500","320500",u,"090f9581-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320581080000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,3,"0","320581",0,"320581030000",常熟市应急管理综合行政执法大队,苏苏常,苏州市应急管理局,常熟市富阳路8号,常熟市人民政府,常熟市金沙江路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,,账号029701或通过常熟市罚没缴款电子通知书二维码扫码缴费,"215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",u,"090ef8d5-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320585377919417406722048,"1",2020-12-07 20:36:52.000,,2026-01-17 22:40:00.000,99,"0","320585",1,"320585990000",统一认证临时部门,苏苏太,,xxxx,,,,,,,,,,"215400","4",统一认证临时部门,,,统一认证临时部门,"320500","320500",u,"090f9cb6-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500281729897188036608,"1",2020-08-05 21:59:46.000,"1",2021-12-20 20:21:44.000,45,-1,DEPT320500281480801009274880,0,"320582414500",西张区域执法大队,苏苏张凤,,凤凰镇凤凰客运站向西100米,张家港市人民政府,张家港市人民中路28号,,,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市支行代收罚款网点,苏州市张家港市凤凰镇双龙路93号,"1102028809000002192-002","215612","6",凤凰镇综合执法局西张区域执法大队,,,凤凰镇综合执法局西张区域执法大队,"320500","320500",u,"090f9002-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320506050000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:51.000,8,"0","320506",0,"320506080000",应急科,苏苏吴,苏州市应急管理局,苏州市吴中区越溪苏街198号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227
","215104","4",苏州市吴中区应急管理局,,,苏州市吴中区应急管理局,"320500","320500",u,"090eed6b-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500284706715696369664,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,37,"0","320506",1,"320506540000",金庭镇,苏苏吴金,,苏州市吴中区金庭镇东园公路108号,苏州市吴中区人民政府,,,,苏州市姑苏区人民法院,,苏州银行金庭支行,苏州市吴中区金庭路32号,苏州市吴中区金庭镇财政所7066601891120143001201,"215111","4",苏州市吴中区金庭镇人民政府,,,苏州市吴中区金庭镇人民政府,"320500","320500",u,"090f95ee-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320582030000",,2020-08-05 21:59:46.000,"1",2021-12-20 20:21:43.000,10,-1,"320582",0,"320582100000",综合协调科,苏苏张,苏州市应急管理局,张家港市暨阳东路252号,张家港市人民政府,张家港市人民中路28号,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市财税大厦分理处,张家港市人民中路50号张家港市财政大厦,"1102028809000002192-002
","215600","4",张家港市应急管理局,,,张家港市应急管理局,"320500","320500",u,"090ef9e2-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282959913192263680,"1",2020-08-05 21:59:46.000,"1",2021-12-20 20:21:44.000,15,-1,"320583",1,"320583150000",调查统计科,苏苏昆,,,昆山市人民政府（昆山市司法局）,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,张家港市人民法院,张家港市人民东路100号,中国建设银行,, 32201986436051511978-822101,,"4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"090f919f-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320571050000",,2020-08-05 21:59:46.000,"1",2026-02-10 17:39:19.000,3,"0","320571",0,"320571050000",监管一处,苏苏园,苏州市应急管理局,苏州工业园区现代大道999号现代大厦六楼,苏州工业园区管理委员会,苏州工业园区现代大道999号现代大厦,苏州市应急管理局,苏州市虎丘路88号,苏州市吴中区人民法院,苏州市金储街298号,建设银行苏州工业园区支行,苏州工业园区旺墩路158号,"322019888360582002000002
","215028","4",苏州工业园区应急管理局,,,苏州工业园区应急管理局,"320500","320500",u,"090ef6e7-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320571010000",,2020-08-05 21:59:46.000,"1",2026-02-10 17:39:19.000,1,"0","320571",0,"320571010000",局领导,苏苏园,苏州市应急管理局,苏州工业园区现代大道999号现代大厦六楼,苏州工业园区管理委员会,苏州工业园区现代大道999号现代大厦,苏州市应急管理局,苏州市虎丘路88号,苏州市吴中区人民法院,苏州市金储街298号,建设银行苏州工业园区支行,苏州工业园区旺墩路158号,"322019888360582002000002
","215028","4",苏州工业园区应急管理局,,,苏州工业园区应急管理局,"320500","320500",u,"090ef6ad-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320585643035454471409664,"1",2022-12-09 10:33:20.000,"1",2026-01-17 22:40:00.000,4,"0","320585030000",1,"320585030600",四中队,苏苏太,,苏州市太仓市高新区县府东街99号,太仓市人民政府,,苏州市应急管理局,,常熟市人民法院,,工商银行太仓支行,,"1102024009000121073","215400","5",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"6ecd5df3-77e4-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282504871284838400,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,6,"0","320585",1,"320585060000",基础科,苏苏太,,,太仓市人民政府,苏州市太仓市高新区县府东街99号,苏州市应急管理局,苏州市姑苏区虎丘路88号,常熟市人民法院,苏州市昆山市前进东路1258号,,,,,"4",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"090f906a-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
