"主键id","鉴定依据:1 民标 2 危标 3 工标 4 完标 5 其他","委托日期,2011-12-22 00:00:00","建筑地址,金筑街588号","鉴定机构","图斑ID,3205080016109","区域名称 姑苏","房屋类型,示例：1","鉴定报告访问地址","报告文件2","鉴定类型:1 安全性鉴定 2 危房性鉴定 3 其他","是否解危 1 已解危， !=1 未解危","鉴定结论","正式鉴定日期,2011-12-27 00:00:00","建筑名称","街道名称,示例：白洋湾街道","报告生成日期,2011-12-27 13:40:44","房间号码","区域ID,示例：320508","报告编号,示例：苏房安鉴[2011]金咨B字第10号","项目名称,示例：金筑街588号","街道ID","creator","create_time","updater","update_time","tenant_id","deleted"
2004125338513379329,"","2017-04-14 00:00:00",新康花园137幢1003室,"","3205080010193",姑苏,"1","","","3","","","2017-05-18 00:00:00","","","2017-05-18 19:06:09","","320508",苏房安鉴[2017]咨B用字第213号,新康花园137幢1003室,"",,2025-12-25 17:41:30.206,,2025-12-25 17:41:30.206,,0
2004125338513379330,"","2020-11-23 00:00:00",新康花园137幢903室,"","3205080010193",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:51:44","","320508",苏房安鉴[2020]意A维字第500号,新康花园137幢903室,"",,2025-12-25 17:41:30.206,,2025-12-25 17:41:30.206,,0
2004125338513379331,"","2017-04-14 00:00:00",新康花园137幢805室,"","3205080010193",姑苏,"1","","","3","","","2017-05-18 00:00:00","","","2017-05-18 19:11:25","","320508",苏房安鉴[2017]咨B用字第220号,新康花园137幢805室,"",,2025-12-25 17:41:30.207,,2025-12-25 17:41:30.207,,0
2004125338517573634,"","2017-04-14 00:00:00",新康花园137幢504室,"","3205080010193",姑苏,"1","","","3","","","2017-05-18 00:00:00","","","2017-05-18 19:09:45","","320508",苏房安鉴[2017]咨B用字第217号,新康花园137幢504室,"",,2025-12-25 17:41:30.207,,2025-12-25 17:41:30.207,,0
2005452632410525697,"1","2022-11-20 00:00:00",苏州市吴中区花卉街31号,苏州市建设工程质量检测中心有限公司,"3205060025320",吴中,"1","","","1","0",Csu,"",苏苑市场提升改造项目（二期）,长桥街道,"2022-11-29 00:00:00","","320506",【吴中】苏鉴字第001号2200641,苏苑市场提升改造项目（二期）,"",,2025-12-29 09:35:41.731,,2025-12-29 09:35:41.731,,0
2004125338517573635,"","2019-08-22 00:00:00",新康花园137幢802室,"","3205080010193",姑苏,"1","","","3","","","2019-08-27 00:00:00","","","2019-08-27 11:24:12","","320508",苏房安鉴[2019]意A维字第331号,新康花园137幢802室,"",,2025-12-25 17:41:30.207,,2025-12-25 17:41:30.207,,0
1988795433156259841,"1","2023-08-01 00:00:00",渭星街111号,中国建材检验认证集团江苏有限公司,"3205070059461",相城,"1",http://218.4.84.173:8003\fileAnnexes/1fe27115-0ec1-463f-aeba-325092ea285f/20240902/wu_1i6pcmemifk51i2n13l01cls1ju8.pdf,"","1","",Bsu,"",传达室,渭塘镇,"2023-10-18 00:00:00","","320507",【相城】苏鉴字第004号2301491,传达室,"",,2025-11-13 10:25:55.954,,2025-11-13 10:25:55.954,,0
1988795435303743490,"","2016-09-18 00:00:00",渭中路100号,"","3205070054035",相城,"1",http://218.4.84.173:8199/identify-report/C289421D-9D26-474D-9A26-08E3D65AD190.pdf,"","3","","","2016-10-08 00:00:00","",渭塘镇,"2016-10-08 13:44:24","","320507",苏房安鉴[2016]鉴A字第32号,渭中路100号,"",,2025-11-13 10:25:56.466,,2025-11-13 10:25:56.466,,0
1988795465808916482,"1","2023-07-29 00:00:00",渭中路34号,中国建材检验认证集团江苏有限公司,"3205070059438",相城,"1",http://218.4.84.173:8003\fileAnnexes/1fe27115-0ec1-463f-aeba-325092ea285f/20231127/wu_1hg7ofpgk18v51g9g1e4c17e51at48.pdf,"","1","",Bsu,"",前教学楼,渭塘镇,"2023-10-16 00:00:00","","320507",【相城】苏鉴字第004号2301451,前教学楼,"",,2025-11-13 10:26:03.739,,2025-11-13 10:26:03.739,,0
2004125338517573636,"","2009-04-21 00:00:00",博雅苑16幢104室,"","3205060000361",姑苏,"1","","","3","","","2009-04-23 00:00:00","","","2009-04-24 08:58:42","","320508",苏房鉴处[2009]装咨B字第820号,博雅苑16幢104室,"",,2025-12-25 17:41:30.208,,2025-12-25 17:41:30.208,,0
1988795480602226690,"1","2024-10-11 00:00:00",爱格豪路88号,苏州市相城检测股份有限公司,"3205070052254",相城,"1",http://218.4.84.173:8003\fileAnnexes/a2261d72-decc-4d6c-bcbd-e0847b72469c/20250401/wu_1ino6mtct147ucjj3uaq21h728.pdf,"","1","",Bsu,"",博南欣,渭塘镇,"2025-03-31 00:00:00","","320507",【相城】苏鉴字第007号2500338,博南欣,"",,2025-11-13 10:26:07.266,,2025-11-13 10:26:07.266,,0
2004125338521767938,"","2016-08-16 00:00:00",新康花园137幢1006室,"","3205080010193",姑苏,"1","","","3","","","2016-08-24 00:00:00","","","2016-08-24 10:21:40","","320508",苏房安鉴[2016]咨B用字第22号,新康花园137幢1006室,"",,2025-12-25 17:41:30.208,,2025-12-25 17:41:30.208,,0
2004125338521767939,"","2020-11-23 00:00:00",新康花园137幢105室,"","3205080010193",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:44:12","","320508",苏房安鉴[2020]意A维字第487号,新康花园137幢105室,"",,2025-12-25 17:41:30.208,,2025-12-25 17:41:30.208,,0
1988795533324627969,"1","2023-07-30 00:00:00",渭中路10号,中国建材检验认证集团江苏有限公司,"3205070059444",相城,"1",http://218.4.84.173:8003\fileAnnexes/1fe27115-0ec1-463f-aeba-325092ea285f/20231110/wu_1herb5t2b1blb5ua1mep69d1kne8.pdf,"","1","",Bsu,"",门卫,渭塘镇,"2023-10-18 00:00:00","","320507",【相城】苏鉴字第004号2301459,门卫,"",,2025-11-13 10:26:19.837,,2025-11-13 10:26:19.837,,0
2004125338521767940,"","2019-08-22 00:00:00",新康花园137幢902室,"","3205080010193",姑苏,"1","","","3","","","2019-08-27 00:00:00","","","2019-08-27 18:03:34","","320508",苏房安鉴[2019]意A维字第341号,新康花园137幢902室,"",,2025-12-25 17:41:30.209,,2025-12-25 17:41:30.209,,0
1988795559291564034,"1","2023-07-27 00:00:00",渭中路508号,中国建材检验认证集团江苏有限公司,"3205070058375",相城,"1",http://218.4.84.173:8003\fileAnnexes/1fe27115-0ec1-463f-aeba-325092ea285f/20231127/wu_1hg7ute9j9eb1up7ck219onusk8.pdf,"","1","",au,"",门卫,渭塘镇,"2023-10-16 00:00:00","","320507",【相城】苏鉴字第004号2301414,门卫,"",,2025-11-13 10:26:26.027,,2025-11-13 10:26:26.027,,0
1988795566707093505,"1","2025-09-13 00:00:00",金鲤鱼大酒店,江苏方建质量鉴定检测有限公司,"3205070059221",相城,"1","","","1","","","",渭塘镇渭星街北侧2幢房屋,渭塘镇,"","","320507","",渭塘镇渭星街北侧2幢房屋,"",,2025-11-13 10:26:27.795,,2025-11-13 10:26:27.795,,0
1988795591453487106,"1","2023-07-30 00:00:00",渭中路10号,中国建材检验认证集团江苏有限公司,"3205070059443",相城,"1",http://218.4.84.173:8003\fileAnnexes/1fe27115-0ec1-463f-aeba-325092ea285f/20231110/wu_1herb7hr1118e119916u6tpu12tc8.pdf,"","1","",Bsu,"",综合楼,渭塘镇,"2023-10-27 00:00:00","","320507",【相城】苏鉴字第004号2301457,综合楼,"",,2025-11-13 10:26:33.694,,2025-11-13 10:26:33.694,,0
1988795615084195842,"3","2025-05-30 00:00:00",广济北路与石牌泾路交汇处东北方向,苏州市相城检测股份有限公司,"3205070104994",相城,"1",http://218.4.84.173:8003\fileAnnexes/a2261d72-decc-4d6c-bcbd-e0847b72469c/20250916/wu_1j58h2jldc4sgiigck1lj5phb8.pdf,"","1","",二,"",一泓污水处理厂变配电间及鼓风机房,北桥街道,"2025-06-20 00:00:00","","320507",【相城】苏鉴字第007号2501123,一泓污水处理厂变配电间及鼓风机房,"",,2025-11-13 10:26:39.329,,2025-11-13 10:26:39.329,,0
2005452633639456770,"3","2023-04-13 00:00:00",江苏省太仓港港口开发区银港路88号,苏州市建设工程质量检测中心有限公司,"3205850216771",太仓,"1","","","1","",一,"",太仓市浮桥镇银港路88号2幢,浮桥镇,"2023-04-17 00:00:00","","320585",【太仓】苏鉴字第001号2300499,太仓市浮桥镇银港路88号2幢,"",,2025-12-29 09:35:42.024,,2025-12-29 09:35:42.024,,0
1988795636449980417,"3","2025-05-30 00:00:00",广济北路与石牌泾路交汇处东北方向,苏州市相城检测股份有限公司,"3205070105012",相城,"1",http://218.4.84.173:8003\fileAnnexes/a2261d72-decc-4d6c-bcbd-e0847b72469c/20250917/wu_1j5amvfno14gtj5q308f2j1bf8.pdf,"","1","",二,"",一泓污水处理厂加药间,北桥街道,"2025-06-20 00:00:00","","320507",【相城】苏鉴字第007号2501118,一泓污水处理厂加药间,"",,2025-11-13 10:26:44.423,,2025-11-13 10:26:44.423,,0
2004125338525962243,"","2017-04-14 00:00:00",新康花园137幢702室,"","3205080010193",姑苏,"1","","","3","","","2017-05-18 00:00:00","","","2017-05-18 19:12:20","","320508",苏房安鉴[2017]咨B用字第222号,新康花园137幢702室,"",,2025-12-25 17:41:30.209,,2025-12-25 17:41:30.209,,0
2004125338525962244,"","2020-11-23 00:00:00",新康花园137幢801室,"","3205080010193",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:47:24","","320508",苏房安鉴[2020]意A维字第493号,新康花园137幢801室,"",,2025-12-25 17:41:30.210,,2025-12-25 17:41:30.210,,0
1988795711746125825,"3","2025-05-30 00:00:00",广济北路与石牌泾路交汇处东北方向,苏州市相城检测股份有限公司,"3205070105011",相城,"1",http://218.4.84.173:8003\fileAnnexes/a2261d72-decc-4d6c-bcbd-e0847b72469c/20250916/wu_1j58h121a1kmi1jcn1i4olug17eo8.pdf,"","1","",二,"",一泓污水处理厂滤布滤池及紫外线消毒池,北桥街道,"2025-06-20 00:00:00","","320507",【相城】苏鉴字第007号2501117,一泓污水处理厂滤布滤池及紫外线消毒池,"",,2025-11-13 10:27:02.376,,2025-11-13 10:27:02.376,,0
2004125338530156545,"","2020-11-23 00:00:00",新康花园137幢701室,"","3205080010193",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:44:46","","320508",苏房安鉴[2020]意A维字第488号,新康花园137幢701室,"",,2025-12-25 17:41:30.210,,2025-12-25 17:41:30.210,,0
2004125338530156546,"","2017-04-14 00:00:00",新康花园137幢1002室,"","3205080010193",姑苏,"1","","","3","","","2017-05-18 00:00:00","","","2017-05-18 19:07:57","","320508",苏房安鉴[2017]咨B用字第214号,新康花园137幢1002室,"",,2025-12-25 17:41:30.210,,2025-12-25 17:41:30.210,,0
2004125381416914945,"3","2022-09-30 00:00:00",苏州市虎丘区青花路,苏州市建设工程质量检测中心有限公司,"3205050045358",虎丘,"1","","","1","0",二,"",浒关工业园标准厂房三期9#,浒墅关镇,"2022-10-14 00:00:00","","320505",【高新】苏鉴字第001号2200313,浒关工业园标准厂房三期9#,"",,2025-12-25 17:41:40.435,,2025-12-25 17:41:40.435,,0
2004125381421109250,"1","2025-09-23 00:00:00",春申湖西路6号门卫,苏州中正工程检测有限公司,"3205070139021",相城,"1","","","1","",Bsu,"",苏州市相城实验中学校门卫,相城高新区（元和街道）,"2025-11-05 00:00:00","","320507",【相城】苏鉴字第005号2301063,苏州市相城实验中学校门卫,"",,2025-12-25 17:41:40.436,,2025-12-25 17:41:40.436,,0
2005452634813861889,"","2014-04-02 00:00:00",夏家桥129号1幢901室,"","3205710018717",园区,"1","","","3","","","2014-04-02 00:00:00","","","2014-04-02 12:21:49","","320571",苏房安鉴[2014]改A字第1782号,夏家桥129号1幢901室,"",,2025-12-29 09:35:42.304,,2025-12-29 09:35:42.304,,0
1988795747494178818,"3","2025-05-30 00:00:00",广济北路与石牌泾路交汇处东北方向,苏州市相城检测股份有限公司,"3205070105004",相城,"1",http://218.4.84.173:8003\fileAnnexes/a2261d72-decc-4d6c-bcbd-e0847b72469c/20250916/wu_1j58gtoqh1io61d571nf6sp41fv58.pdf,"","1","",二,"",一泓污水处理厂粗格栅及污水提升泵房,北桥街道,"2025-06-20 00:00:00","","320507",【相城】苏鉴字第007号2501115,一泓污水处理厂粗格栅及污水提升泵房,"",,2025-11-13 10:27:10.898,,2025-11-13 10:27:10.898,,0
2004125381421109251,"3","2024-04-11 00:00:00",江苏省苏州市相城区阳澄湖镇湘陆路21号,常州市建筑科学研究院集团股份有限公司,"3205070111190",相城,"1","","","1","",二,"",阳澄湖镇湘陆路21号2#厂房,度假区（阳澄湖镇）,"2024-04-20 00:00:00","","320507",【相城】苏鉴字第014号2400428,阳澄湖镇湘陆路21号2#厂房,"",,2025-12-25 17:41:40.436,,2025-12-25 17:41:40.436,,0
2004125381421109252,"3","2023-10-24 00:00:00",湘陆路85-5号,苏州中正工程检测有限公司,"3205070125022",相城,"1","","","1","",二,"",苏州市枫林服饰有限公司湘陆路85号-5房屋,度假区（阳澄湖镇）,"2023-11-05 00:00:00","","320507",【相城】苏鉴字第005号2301624,苏州市枫林服饰有限公司湘陆路85号-5房屋,"",,2025-12-25 17:41:40.436,,2025-12-25 17:41:40.436,,0
1988795759351476225,"1","2023-11-16 00:00:00",北桥中心小学石桥校区,苏州恒信建设技术开发检测有限公司,"3205070060212",相城,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20240426/wu_1hscffjqfofdgmpoem197e1u278.pdf,"","1","",Bsu,"",北桥中心小学（石桥校区）门卫二,北桥街道,"2023-12-26 00:00:00","","320507",【相城】苏鉴字第010号2400156,北桥中心小学（石桥校区）门卫二,"",,2025-11-13 10:27:13.725,,2025-11-13 10:27:13.725,,0
1988795765139615745,"1","2025-08-10 00:00:00",北桥街道飞鸟路2号压缩间,苏州市建设工程质量检测中心有限公司,"3205070060414",相城,"1",http://218.4.84.173:8003\fileAnnexes/3a652cab-fc4d-4257-84d4-8caabd1b1399/20250915/wu_1j564bbkh1ih11pl61sf11j5t1n6o8.pdf,"","1","",Bsu,"",北桥街道飞鸟路2号压缩间,"","2025-09-04 00:00:00","","320507",【相城】苏鉴字第001号2501972,北桥街道飞鸟路2号压缩间,"",,2025-11-13 10:27:15.105,,2025-11-13 10:27:15.105,,0
1988795767660392450,"1","2023-11-16 00:00:00",北桥中心小学石桥校区,苏州恒信建设技术开发检测有限公司,"3205070060190",相城,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20240523/wu_1huhinqfk1mum3t5d251bpu1ui48.pdf,"","1","",Asu,"",北桥中心小学（石桥校区）教学楼(萃英楼）,北桥街道,"2024-04-18 00:00:00","","320507",【相城】苏鉴字第010号2400158,北桥中心小学（石桥校区）教学楼(萃英楼）,"",,2025-11-13 10:27:15.707,,2025-11-13 10:27:15.707,,0
2004125381425303553,"1","2024-02-08 00:00:00",阳澄湖镇三木桥1号,苏州市相城检测股份有限公司,"3205070115730",相城,"1","","","1","",Bsu,"",学贤楼,"","2025-04-24 00:00:00","","320507",【相城】苏鉴字第007号2500578,学贤楼,"",,2025-12-25 17:41:40.437,,2025-12-25 17:41:40.437,,0
2004125381425303554,"1","2024-02-08 00:00:00",苏州市相城区阳澄湖三木桥1号,苏州市相城检测股份有限公司,"3205070115730",相城,"1","","","1","",Bsu,"",石田楼、达贤楼,度假区（阳澄湖镇）,"2025-04-24 00:00:00","","320507",【相城】苏鉴字第007号2500570,石田楼、达贤楼,"",,2025-12-25 17:41:40.437,,2025-12-25 17:41:40.437,,0
1988795846702051330,"1","2023-11-16 00:00:00",觉林路,苏州恒信建设技术开发检测有限公司,"3205070001111",相城,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20240425/wu_1hsa9pega972tvp1cr49onjg98.pdf,"","1","",Bsu,"",北桥中心小学实验艺体楼,北桥街道,"2024-04-15 00:00:00","","320507",【相城】苏鉴字第010号2400163,北桥中心小学实验艺体楼,"",,2025-11-13 10:27:34.551,,2025-11-13 10:27:34.551,,0
2004125381425303555,"3","2024-08-22 00:00:00",永安路1号,江苏方建质量鉴定检测有限公司,"3205050045609",虎丘,"1","","","1","",二,"",斯塔尔精细涂料（苏州）有限公司废品仓库,浒墅关经济开发区,"2024-10-30 00:00:00","","320505",【高新】苏鉴字第016号2400982,斯塔尔精细涂料（苏州）有限公司废品仓库,"",,2025-12-25 17:41:40.437,,2025-12-25 17:41:40.437,,0
1988795971168022529,"1","2022-08-11 00:00:00",苏州相城经济技术开发区北桥街道思嘉路以南、广济北路以西,苏州方正工程技术开发检测有限公司,"3205070103381",相城,"1",http://218.4.84.173:8003\fileAnnexes/ca22631d-f3fa-4c3a-93e4-5e55c01de841/20221021/wu_1gfs3qfhd1ksq1pi111421lr4lfq8.pdf,"","1","0",Asu,"",水岸佳境花苑18#楼（服务社区及物业管理用房）,北桥街道,"2022-10-14 00:00:00","","320507",【相城】苏鉴字第002号2200358,水岸佳境花苑18#楼（服务社区及物业管理用房）,"",,2025-11-13 10:28:04.226,,2025-11-13 10:28:04.226,,0
2005452635870826498,"","2013-10-11 00:00:00",国宾花园65幢65室,"","3205710005123",园区,"1","","","3","","","2013-10-11 00:00:00","","","2013-10-11 12:57:47","","320571",苏房安鉴[2013]改A字第4700号,国宾花园65幢65室,"",,2025-12-29 09:35:42.556,,2025-12-29 09:35:42.556,,0
1988796011903102978,"1","2025-08-10 00:00:00",飞鸟路2号,苏州市建设工程质量检测中心有限公司,"3205070060439",相城,"1",http://218.4.84.173:8003\fileAnnexes/3a652cab-fc4d-4257-84d4-8caabd1b1399/20250915/wu_1j56476vnf0ulamejs14925k28.pdf,"","1","",Bsu,"",北桥街道飞鸟路2号1#车间,北桥街道,"2025-09-03 00:00:00","","320507",【相城】苏鉴字第001号2501969,北桥街道飞鸟路2号1#车间,"",,2025-11-13 10:28:13.938,,2025-11-13 10:28:13.938,,0
1988796015703142402,"1","2022-08-16 00:00:00",相城区娄沿路与大圩娄路交叉口东北200米,苏州市相城检测股份有限公司,"3205070091773",相城,"1",http://218.4.84.173:8003\fileAnnexes/System/20220825/wu_1gb9dfr8l1bfr1ne815ho1ff0cs78.pdf,"","1","0",Bsu,"",北桥盛南农贸市场市场提升改造房屋安全鉴定,北桥街道,"2022-08-20 00:00:00","","320507",【相城】苏鉴字第007号2200135,北桥盛南农贸市场市场提升改造房屋安全鉴定,"",,2025-11-13 10:28:14.844,,2025-11-13 10:28:14.844,,0
2005452635875020801,"1","2023-05-19 00:00:00",平江街道通力桥配电所东侧房屋-2,苏州恒信建设技术开发检测有限公司,"3205080061165",姑苏,"1","","","1","",Bsu,"",菉葭巷潘宅及原六六视觉宿舍7#房屋,平江街道,"2023-05-26 00:00:00","","320508",【姑苏】苏鉴字第010号2300762,菉葭巷潘宅及原六六视觉宿舍7#房屋,"",,2025-12-29 09:35:42.557,,2025-12-29 09:35:42.557,,0
1990305090098073602,"1","2025-09-03 00:00:00",树园路111号10幢,江苏省建筑工程质量检测中心有限公司,"3205810228495",常熟,"1","","","1","","","",常熟市莫城街道树园路111号(常熟市城西水处理厂)加氯加药间,"","","","320581","",常熟市莫城街道树园路111号(常熟市城西水处理厂)加氯加药间,"",,2025-11-17 14:24:46.216,,2025-11-17 14:24:46.216,,0
2004125383698616321,"1","2025-10-26 00:00:00",梅舍路8号,江苏建盛工程质量鉴定检测有限公司,"3205060099522",吴中,"1","","","1","","","",苏州太湖国家旅游度假区实验中学（教学楼B区）,香山街道,"","","320506","",苏州太湖国家旅游度假区实验中学（教学楼B区）,"",,2025-12-25 17:41:40.979,,2025-12-25 17:41:40.979,,0
2005452635875020802,"1","2023-10-22 00:00:00",平江街道通力桥配电所东侧房屋-2,苏州恒信建设技术开发检测有限公司,"3205080061165",姑苏,"1","","","1","",Bsu,"",菉葭巷潘宅及原六六视觉宿舍7#房屋装修改造后安全性鉴定,平江街道,"2023-12-02 00:00:00","","320508",【姑苏】苏鉴字第010号2400237,菉葭巷潘宅及原六六视觉宿舍7#房屋装修改造后安全性鉴定,"",,2025-12-29 09:35:42.557,,2025-12-29 09:35:42.557,,0
2008055185333784579,"","2015-05-25 00:00:00",栖庭12幢203室,"","3205710015341",园区,"1","","","3","","","","","","2015-05-25 14:57:41","","320571",苏房安鉴[2015]内改B字第1206号,栖庭12幢203室,"",,2026-01-05 13:57:18.701,,2026-01-05 13:57:18.701,,0
1988796117456957441,"1","2023-11-16 00:00:00",觉林路1号,苏州恒信建设技术开发检测有限公司,"3205070002559",相城,"1",http://218.4.84.173:8003\fileAnnexes/cee3f9c2-81fe-4107-a32b-bb8cf2bc9dc2/20240426/wu_1hscelnq69cf1gngqvc75ccvs8.pdf,"","1","",Asu,"",北桥中心小学门卫1、门卫2,北桥街道,"2023-12-26 00:00:00","","320507",【相城】苏鉴字第010号2400160,北桥中心小学门卫1、门卫2,"",,2025-11-13 10:28:39.105,,2025-11-13 10:28:39.105,,0
