"时间戳","主键ID","检查主键ID","社会信用代码","省编码","市编码","区县编码","乡镇编码","隐患等级（1：一般隐患 2：重大隐患）","隐患详情","整改建议","整改状态(0：未整改 1：已整改)","提交行政执法状态","预估/期限整改时间","风险表id","风险代码","检查时间","检查部门","隐患状态","信息来源：1-企业自查 2-监管检查 3-监管部门下发 4-行政执法检查","记录表id"," info表id","原表id","创建人","创建日期","修改人","修改日期"," 数据来源","计划id"
2026-03-16 21:01:27.000,"3b4b8c6809b7464f2880aa41a6809b49","3b4b8c6809b7464f2880aa41a6809b49","9132050568411485X3","320000","320500","320507","320507100","1",电焊机周边未设置灭火器,请按照管控措施要求完成整改,"1",,2023-12-05 00:00:00.000,,"0707",2023-11-20 13:59:06.000,相城区应急管理局,"1","2","29a89e50aece46e6b5b8843b7b4527b9",,"0d75da82239b3a6d2880aa41a6809b49",,,,2023-11-20 13:59:06.000,,
2026-03-16 21:01:27.000,"3bcf0754aa9c4b586da1dfec72f5e85c","3bcf0754aa9c4b586da1dfec72f5e85c","91320500737070839D","320000","320500","320507","320507003","1",部分灭火器过期,请按照管控措施要求完成整改,"1",,2023-11-30 00:00:00.000,,"0315",2023-11-15 10:05:45.000,相城区应急管理局,"1","2",ce695e8b7d0e4c04bec81332b0cf733e,,"1ab97fba543ecb5e6da1dfec72f5e85c",,,,2023-11-15 10:05:45.000,,
2026-03-16 21:01:27.000,"3d6f5d0fd123431d34e125b1fd809787",rwjl3d6f5d0fd12334e125b1fd809787,"91320592714077229E","320000","320500","320582","320582403","1","3.是否有制动、缓冲、防风等安全保护装置以及载荷、力矩、位置、幅度等相关限制器，制动器、限制器是否有效工作。防撞块破损",请按照管控措施要求完成整改,"1",,2023-12-16 00:00:00.000,,"0706",2023-11-16 09:01:14.000,张家港市江南锅炉压力容器有限公司,"1","1","7e25ac9aa83446feae52b894fed57b9e",,afd6a7267af772b934e125b1fd809787,,,,2023-11-28 23:26:17.000,,
2026-03-16 21:01:27.000,"3d6f5d0fd123431d868abd3c7a5213ae",rwjl3d6f5d0fd123868abd3c7a5213ae,"91320592714077229E","320000","320500","320582","320582403","1","3.是否有制动、缓冲、防风等安全保护装置以及载荷、力矩、位置、幅度等相关限制器，制动器、限制器是否有效工作。防撞块破损",请按照管控措施要求完成整改,"1",,2023-12-16 00:00:00.000,,"0706",2023-11-16 09:01:14.000,张家港市江南锅炉压力容器有限公司,"1","1",ecb89d6f9c9e47eeace0d81e5a71b27e,,d9161fd0aae24d76868abd3c7a5213ae,,,,2023-11-28 23:26:17.000,,
2026-03-16 21:01:27.000,"3d791422-ef21-eda58c07ae6b34ac16","1115af78-1a6a-a0a58c07ae6b34ac16","91320509722204283T","320000","320500","320509","320509104","1",灭火器缺失,请按照管控措施要求完成整改,"1",,2023-11-21 00:00:00.000,,"0309",2023-11-21 09:49:01.000,吴江市康佳纺织有限公司,"1","1","4f0b1b867b6c4290a64407f42ed03ade",,"47a07b535c5949f5a58c07ae6b34ac16",,,,2023-11-21 09:49:01.000,,
2026-03-16 21:01:27.000,"3d804324-53f8-a1ae5c98754e673c79","23df28fa-b762-4bae5c98754e673c79","91320509750016570C","320000","320500","320509","320509105","1",钥匙乱放,请按照管控措施要求完成整改,"1",,2023-11-06 00:00:00.000,,"0301",2023-11-27 13:03:41.000,吴江市恺达喷织厂,"1","1",a29811639786448db0cd092f5a003ab7,,"846f54d9e2e10a12ae5c98754e673c79",,,,2023-11-06 16:26:21.000,,
2026-03-16 21:01:27.000,"8aae07328ef46f72018f12ac6d1a02ab","8aae07328ef46f72018f12ac6d1a02aa","91320583608275766N","320000","320500","320583","320583400","1",佩戴不规范,立即纠正,"1","0",2024-04-25 08:30:00.000,,,2024-04-25 08:34:01.000,,"1","5",,,,,,,2024-04-25 08:36:15.000,,"20240101030004"
2026-03-16 21:01:27.000,"3ef05587-0cc9-cba169f95aa0cb3097","0d6120bc-4c10-05a169f95aa0cb3097","9132050933090036XC","320000","320500","320509","320509003","1",堵塞,请按照管控措施要求完成整改,"1",,2023-11-26 00:00:00.000,,"0309",2023-11-26 11:10:40.000,苏州曼柯精密部件有限公司,"1","1",c35b9fc7495349098470634bcd841595,,cc192724a053ad15a169f95aa0cb3097,,,,2023-11-26 11:10:40.000,,
2026-03-16 21:01:27.000,"3ef05587-0cc9-cbf78faa09cae6503c","0d6120bc-4c10-05f78faa09cae6503c","9132050933090036XC","320000","320500","320509","320509003","1",堵塞,请按照管控措施要求完成整改,"1",,2023-11-26 00:00:00.000,,"0309",2023-11-26 11:10:40.000,苏州曼柯精密部件有限公司,"1","1",c35b9fc7495349098470634bcd841595,,"9b7610b796b0f4e8f78faa09cae6503c",,,,2023-11-26 11:10:40.000,,
2026-03-16 21:01:27.000,"41311e1285c84fa95e8c5695e524aacd",rwjl41311e1285c85e8c5695e524aacd,"913205007500442135","320000","320500","320582","320582104","1",配电箱门未关,请按照管控措施要求完成整改,"1",,2023-12-08 00:00:00.000,,"0314",2023-11-08 16:36:58.000,张家港玉成精机股份有限公司,"1","1",ab8150616ae74ab094c1018aa4376d28,,"386929e44ce13cdf5e8c5695e524aacd",,,,2023-11-29 00:17:55.000,,
2026-03-16 21:01:27.000,"41ff1ce892b64a375909e5a652641ba7","0b9b8701464f46fa5909e5a652641ba7","91320505137769670R","320000","320500","320505","320505003","1",行车使用后未停在停车区域,请按照管控措施要求完成整改,"1",,2023-11-17 00:00:00.000,,"0306",2023-11-01 14:09:05.000,虎丘区应急管理局,"1","2",c37d335a7d4644f6bf3059c976bb9cca,,"8c9f7afe8fa532e95909e5a652641ba7",,,,2023-11-01 14:09:05.000,,
2026-03-16 21:01:27.000,"44408b5876d342e0217361c7011ca631","44408b5876d342e0217361c7011ca631","9132050766897549XC","320000","320500","320507","320507003","1",缺少定检查表,请按照管控措施要求完成整改,"1",,2023-12-01 00:00:00.000,,"0314",2023-11-16 09:03:12.000,相城区应急管理局,"1","2","9507e9ad56be482f8ce170b2d1422e10",,"8fcd7bef15030fc1217361c7011ca631",,,,2023-11-16 09:03:12.000,,
2026-03-16 21:01:27.000,"4530c311-3be6-c000424cab0fdfabdc","2a838fff-221d-1300424cab0fdfabdc","9132050959392702XY","320000","320500","320509","320509003","1",浸泡池行车防滑勾脱落,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0301",2023-11-06 08:48:40.000,苏州苏净环保新材料有限公司,"1","1","610b8cd17a044514b87da9415e5da2e8",,fc0b76ce20bed96700424cab0fdfabdc,,,,2023-10-23 08:42:24.000,,
2026-03-16 21:01:27.000,"4530c311-3be6-c0075f348886e0142b","2a838fff-221d-13075f348886e0142b","9132050959392702XY","320000","320500","320509","320509003","1",浸泡池行车防滑勾脱落,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0301",2023-11-06 08:48:40.000,苏州苏净环保新材料有限公司,"1","1","610b8cd17a044514b87da9415e5da2e8",,"323de53223011995075f348886e0142b",,,,2023-10-23 08:42:24.000,,
2026-03-16 21:01:27.000,"4530c311-3be6-c096305a5bfb822dd1","2a838fff-221d-1396305a5bfb822dd1","9132050959392702XY","320000","320500","320509","320509003","1",浸泡池行车防滑勾脱落,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0301",2023-11-06 08:48:40.000,苏州苏净环保新材料有限公司,"1","1","610b8cd17a044514b87da9415e5da2e8",,"1e9540ccecff911996305a5bfb822dd1",,,,2023-10-23 08:42:24.000,,
2026-03-16 21:01:27.000,"4530c311-3be6-c09d8f913930a95877","2a838fff-221d-139d8f913930a95877","9132050959392702XY","320000","320500","320509","320509003","1",浸泡池行车防滑勾脱落,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0301",2023-11-06 08:48:40.000,苏州苏净环保新材料有限公司,"1","1","610b8cd17a044514b87da9415e5da2e8",,c73e6cd3eee878789d8f913930a95877,,,,2023-10-23 08:42:24.000,,
2026-03-16 21:01:27.000,"4530c311-3be6-c0feeaacb28ab1ed28","2a838fff-221d-13feeaacb28ab1ed28","9132050959392702XY","320000","320500","320509","320509003","1",浸泡池行车防滑勾脱落,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0301",2023-11-06 08:48:40.000,苏州苏净环保新材料有限公司,"1","1","610b8cd17a044514b87da9415e5da2e8",,f37cebe240091a2ffeeaacb28ab1ed28,,,,2023-10-23 08:42:24.000,,
2026-03-16 21:01:27.000,"47dabf48-42cf-4d0686fe90de01de98","0a1ad110-6244-3e0686fe90de01de98","913205093020260381","320000","320500","320509","320509003","1",氩气瓶未防护,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0317",2023-11-27 09:59:56.000,苏州市旺升钣金有限公司,"1","1","3704582323f44f2b95de951a58709053",,"5b6dca35d3726cc20686fe90de01de98",,,,2023-10-23 16:22:27.000,,
2026-03-16 21:01:27.000,"47dabf48-42cf-4d70b125a0c5e6a6e9","0a1ad110-6244-3e70b125a0c5e6a6e9","913205093020260381","320000","320500","320509","320509003","1",氩气瓶未防护,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0317",2023-11-27 09:59:56.000,苏州市旺升钣金有限公司,"1","1","3704582323f44f2b95de951a58709053",,d5151e114b50fd1670b125a0c5e6a6e9,,,,2023-10-23 16:22:27.000,,
2026-03-16 21:01:27.000,"47dabf48-42cf-4dadc8f822b6bc25e8","0a1ad110-6244-3eadc8f822b6bc25e8","913205093020260381","320000","320500","320509","320509003","1",氩气瓶未防护,请按照管控措施要求完成整改,"1",,2023-10-23 00:00:00.000,,"0317",2023-11-27 09:59:56.000,苏州市旺升钣金有限公司,"1","1","3704582323f44f2b95de951a58709053",,"1b3f945c72f8422eadc8f822b6bc25e8",,,,2023-10-23 16:22:27.000,,
2026-03-16 21:01:27.000,"4820e5705ddb423fa487ab311f6719f1","6f10d6f6c00841e6a487ab311f6719f1","91320507MA1N1F1E7Y","320000","320500","320507","320507102","1",小车右移限速器故障,请按照管控措施要求完成整改,"1",,2023-11-23 00:00:00.000,,"0306",2023-11-08 14:05:41.000,苏州市台群机械有限公司,"1","1","22ce484572af40e6a8f550772451a76f",,f19f28c4ff0f4f2fa487ab311f6719f1,,,,2023-11-27 11:33:47.000,,
2026-03-16 21:01:27.000,"49996e64-7a60-62456afe65d48ac3d8","030cd6e3-ba16-7c456afe65d48ac3d8","9132050973651766X0","320000","320500","320509","320509004","1",防爆接头不防爆,请按照管控措施要求完成整改,"1",,2023-11-17 00:00:00.000,,"0813",2023-11-17 09:32:52.000,吴江凯明塑胶有限公司,"1","1",a93234cb9bbf4dae8f43c85da929b279,,"98844c645241e852456afe65d48ac3d8",,,,2023-11-17 09:32:52.000,,
2026-03-16 21:01:27.000,"4c5aea1faf6946ecb6edcc393911eb83","4c5aea1faf6946ecb6edcc393911eb83","91320507689164979F","320000","320500","320507","320507100","1",报警器损坏了存在隐患,请按照管控措施要求完成整改,"1",,2023-12-01 00:00:00.000,,"0717",2023-11-16 15:48:55.000,相城区应急管理局,"1","2",b16811b1215d463aba849ba4c6bbd519,,"079e8bef54a7343cb6edcc393911eb83",,,,2023-11-16 15:48:55.000,,
2026-03-16 21:01:27.000,"4cfe468f0f9b471378d019a9762445ac",rwjl4cfe468f0f9b78d019a9762445ac,"91320582MA1WX5QG8A","320000","320500","320582","320582106","1",油漆车间未使用时未及时通风,请按照管控措施要求完成整改,"1",,2023-12-07 00:00:00.000,,"0717",2023-11-07 00:00:00.000,张家港帅诚机械制造有限公司,"1","1",f1d9ea11f4dc482ba61db5a7dc97fd7d,,fd9d9102247865d278d019a9762445ac,,,,2023-11-28 22:00:04.000,,
2026-03-16 21:01:27.000,"4e52ef41-0600-403641b24113ce7afe","4e52ef41-0600-403641b24113ce7afe","91320509761024314Q","320000","320500","320509","320509104","1",无作业票,请按照管控措施要求完成整改,"1",,2023-09-25 00:00:00.000,,"0706",2023-11-03 07:49:58.000,吴江区应急管理局,"1","2","24c6b1fa8833471b90bc66e3a7df0350",,c03a136acb5675bb3641b24113ce7afe,,,,2023-11-03 07:49:58.000,,
2026-03-16 21:01:27.000,"4f1676ab-ca46-ca3a740323fcc9dd3e","239a9981-1844-333a740323fcc9dd3e","913205095546590504","320000","320500","320509","320509105","1",未安装限重牌,请按照管控措施要求完成整改,"1",,2023-11-07 00:00:00.000,,"0301",2023-11-07 08:52:26.000,吴江市旭云纺织后整理有限公司,"1","1","5e3dc049c06449a6b84e5611559c78c9",,"1368eb82382fef613a740323fcc9dd3e",,,,2023-11-07 08:52:26.000,,
2026-03-16 21:01:27.000,"50787abe20eb45b66ecd4c92b5502741","50787abe20eb45b66ecd4c92b5502741","91320507MA1W8CKNXH","320000","320500","320507","320507003","1",未定期检查,请按照管控措施要求完成整改,"1",,2023-12-06 00:00:00.000,,"0314",2023-11-21 15:36:37.000,相城区应急管理局,"1","2","1cebee532fff42a78ec8b7ce27c3efd6",,"6417f7b1ee68b68f6ecd4c92b5502741",,,,2023-11-21 15:36:37.000,,
2026-03-16 21:01:27.000,"523ba665a8c84dfba067d10b78ef25b9",rwjl523ba665a8c8a067d10b78ef25b9,"91320582788890490E","320000","320500","320582","320582104","1",电焊设备外壳防护等级和防护措施是否符合要求。,请按照管控措施要求完成整改,"1",,2023-12-27 00:00:00.000,,"0314",2023-11-27 00:00:00.000,张家港易美装备科技有限公司,"1","1","06d898cbaa444a2eae4e9c4ad92af9aa",,"66147f27fa1744a2a067d10b78ef25b9",,,,2023-11-28 23:51:01.000,,
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dba3a2d3c28ad","8aae07328d7d2e66018dba3a2d3b28ac","91320583608275766N","320000","320500","320583","320583400","1",一灭火器管开裂,立即更换,"1","0",2024-02-18 11:18:00.000,,"0309",2024-02-18 11:19:51.000,,"1","1","272247ab9300409e9b23609eaceea119",,"715e850296574376bcb0b82c5ce95781",,,,2024-02-18 11:35:25.000,,"20240101030002"
2026-03-16 21:01:27.000,"528a1e5d-cd2a-89a40ea61211b404b9","5e87defe-ffed-fba40ea61211b404b9","91320509MA25JH4C9D","320000","320500","320509","320509108","1",气管破损,请按照管控措施要求完成整改,"1",,2023-11-27 00:00:00.000,,"0314",2023-11-27 10:33:17.000,金色工业智能科技（苏州）有限公司,"1","1","86e7583192a14aa8b0a499573edf21d8",,"65ceeb7d6a9748dda40ea61211b404b9",,,,2023-11-27 10:33:16.000,,
2026-03-16 21:01:27.000,"54c668cd-3878-b4a660f40bc0e96c93","09668e9f-ea14-afa660f40bc0e96c93","91320509MA1NDEGC9T","320000","320500","320509","320509108","1",电箱门未关,请按照管控措施要求完成整改,"1",,2023-11-27 00:00:00.000,,"0314",2023-11-27 10:49:18.000,美嘉智选电梯有限公司,"1","1","7fd717817b0e46a3874ab3ebfffdfa38",,f8e030d2b9de4c2da660f40bc0e96c93,,,,2023-11-27 10:49:18.000,,
2026-03-16 21:01:27.000,"56552ce8-3ab0-ccd79e66f9db3135ac","9ac38305-bea2-72d79e66f9db3135ac","91320509767387642P","320000","320500","320509","320509107","1",空压机房安全出口指示牌不亮,请按照管控措施要求完成整改,"1",,2023-11-21 00:00:00.000,,"0314",2023-11-21 09:05:35.000,江苏富威科技股份有限公司,"1","1",ea22284336534681b770ae8fbc8ce7c2,,e3e4af66170a5f9dd79e66f9db3135ac,,,,2023-11-21 09:05:34.000,,
2026-03-16 21:01:27.000,"56fc54339ee34e36ae6252b5923e68c2","56fc54339ee34e36ae6252b5923e68c2","91320507734419329F","320000","320500","320507","320507003","1",应急物资柜上乱放物品,请按照管控措施要求完成整改,"1",,2023-11-28 00:00:00.000,,"0301",2023-11-13 09:32:04.000,苏州市兴才精益金属制品涂装厂,"1","1","7664444d4c1643df8ef066a36fe1aa2f",,"54962b0d37afe391ae6252b5923e68c2",,,,2023-11-13 09:33:29.000,,
2026-03-16 21:01:27.000,"57575575333948438517ecba0bcda2b6",rwjl5757557533398517ecba0bcda2b6,"91320582MA1N12PD6D","320000","320500","320582","320582003","1","1.建立健全岗位操作规程; 2.建立健全并执行培训教育管理制度; 3.启动设备前检查设备,确认设备的安全状态; 4.正确穿戴劳动防护用品,周边禁止烟火; 5.设备运转过程中,人员不得碰触运动部位,张贴当心机械伤害警示标志; 6.设备运转过程中严禁清理棉絮、检维修设备,设备故障需检查或需清理时应先停机; 7.锡林道夫三角区安装安全档板,刺辊后车肚门安装联锁装置,确保联锁装置完整、可靠、有效; 8.及时清理飞花,加强电机箱内的电气设备维护、保养,利用每次大修及停电时间,及时清扫盘柜、变压器灰尘,保持设备完好。",请按照管控措施要求完成整改,"1",,2023-12-17 00:00:00.000,,"0901",2023-11-17 13:09:25.000,张家港市新盛和纺织有限公司,"1","1","26e633673da3409786956c3f0522f830",,"42fd773e426442288517ecba0bcda2b6",,,,2023-11-29 00:01:42.000,,
2026-03-16 21:01:27.000,"5757557533394843bb825c8415b65a15",rwjl575755753339bb825c8415b65a15,"91320582MA1N12PD6D","320000","320500","320582","320582003","1","1.建立健全岗位操作规程; 2.建立健全并执行培训教育管理制度; 3.启动设备前检查设备,确认设备的安全状态; 4.正确穿戴劳动防护用品,周边禁止烟火; 5.设备运转过程中,人员不得碰触运动部位,张贴当心机械伤害警示标志; 6.设备运转过程中严禁清理棉絮、检维修设备,设备故障需检查或需清理时应先停机; 7.锡林道夫三角区安装安全档板,刺辊后车肚门安装联锁装置,确保联锁装置完整、可靠、有效; 8.及时清理飞花,加强电机箱内的电气设备维护、保养,利用每次大修及停电时间,及时清扫盘柜、变压器灰尘,保持设备完好。",请按照管控措施要求完成整改,"1",,2023-12-17 00:00:00.000,,"0901",2023-11-17 13:09:25.000,张家港市新盛和纺织有限公司,"1","1","26e633673da3409786956c3f0522f830",,e848af0325e44a7fbb825c8415b65a15,,,,2023-11-29 00:01:42.000,,
2026-03-16 21:01:27.000,"5757557533394843bbf6f6f5a2076e72",rwjl575755753339bbf6f6f5a2076e72,"91320582MA1N12PD6D","320000","320500","320582","320582003","1","1.建立健全岗位操作规程; 2.建立健全并执行培训教育管理制度; 3.启动设备前检查设备,确认设备的安全状态; 4.正确穿戴劳动防护用品,周边禁止烟火; 5.设备运转过程中,人员不得碰触运动部位,张贴当心机械伤害警示标志; 6.设备运转过程中严禁清理棉絮、检维修设备,设备故障需检查或需清理时应先停机; 7.锡林道夫三角区安装安全档板,刺辊后车肚门安装联锁装置,确保联锁装置完整、可靠、有效; 8.及时清理飞花,加强电机箱内的电气设备维护、保养,利用每次大修及停电时间,及时清扫盘柜、变压器灰尘,保持设备完好。",请按照管控措施要求完成整改,"1",,2023-12-17 00:00:00.000,,"0901",2023-11-17 13:09:25.000,张家港市新盛和纺织有限公司,"1","1","26e633673da3409786956c3f0522f830",,a55cc1e2ea084244bbf6f6f5a2076e72,,,,2023-11-29 00:01:42.000,,
2026-03-16 21:01:27.000,"590422bb-9690-ee0adc28c6c982865b","9040d7fb-5bbf-1f0adc28c6c982865b","91320509667646651U","320000","320500","320509","320509003","1",未及时清扫,请按照管控措施要求完成整改,"1",,2023-11-20 00:00:00.000,,"0812",2023-11-20 15:44:36.000,吴江市佰亿佳木业有限责任公司,"1","1","33f3af84b4654627a2679010ed2db337",,"23038aba4fcccfd70adc28c6c982865b",,,,2023-11-20 15:44:36.000,,
2026-03-16 21:01:27.000,"590422bb-9690-eea8b22b37e94cd4b3","9040d7fb-5bbf-1fa8b22b37e94cd4b3","91320509667646651U","320000","320500","320509","320509003","1",未及时清扫,请按照管控措施要求完成整改,"1",,2023-11-20 00:00:00.000,,"0812",2023-11-20 15:44:36.000,吴江市佰亿佳木业有限责任公司,"1","1","33f3af84b4654627a2679010ed2db337",,cbfa08c8cdfd1dbea8b22b37e94cd4b3,,,,2023-11-20 15:44:36.000,,
2026-03-16 21:01:27.000,"590422bb-9690-eebbab8631ef63c557","9040d7fb-5bbf-1fbbab8631ef63c557","91320509667646651U","320000","320500","320509","320509003","1",未及时清扫,请按照管控措施要求完成整改,"1",,2023-11-20 00:00:00.000,,"0812",2023-11-20 15:44:36.000,吴江市佰亿佳木业有限责任公司,"1","1","33f3af84b4654627a2679010ed2db337",,"90bc09fc56144af6bbab8631ef63c557",,,,2023-11-20 15:44:36.000,,
2026-03-16 21:01:27.000,"59cfdb7c-79ec-20ae4e0ac532121ab1","1289068a-a5bb-56ae4e0ac532121ab1","91320509738255501J","320000","320500","320509","320509109","1",机器地坑无安全防护警示标牌,请按照管控措施要求完成整改,"1",,2023-11-24 00:00:00.000,,"0314",2023-11-24 15:16:12.000,苏州巨业制桶有限公司,"1","1","85649627774248878e29845aa5edf5de",,"45bf8d8823f83985ae4e0ac532121ab1",,,,2023-11-24 15:16:12.000,,
2026-03-16 21:01:27.000,"5a3e253d301e4a8d773cae21a753152e",rwjl5a3e253d301e773cae21a753152e,"913205827888899249","320000","320500","320582","320582106","1",严格按操作规程操作，禁止违章操作，停放转向轮未回正。,请按照管控措施要求完成整改,"1",,2023-12-08 00:00:00.000,,"0314",2023-11-08 00:00:00.000,张家港市东亚电机制造有限公司,"1","1","28cd2f132a024b8ca33c8f0449bbded1",,"31587b3e4cd17c71773cae21a753152e",,,,2023-11-29 00:00:32.000,,
2026-03-16 21:01:27.000,"5b43039b-55cd-ee141ec4da21b18fc1","1725d10b-5191-a2141ec4da21b18fc1","913205097564221827","320000","320500","320509","320509104","1",配备消防器材,请按照管控措施要求完成整改,"1",,2023-11-25 00:00:00.000,,"0309",2023-11-25 10:41:56.000,吴江市任意纺织有限公司,"1","1",f1daf8fc3db44a3f828dd26ce0d99a99,,"3f8147f51d884e70141ec4da21b18fc1",,,,2023-11-25 10:41:56.000,,
